Product type,Product,Revenue,Quantity,Gross margin
Tents,Star Gazer 6,30821.31,39,0.37997444
Lanterns,Firefly Mapreader,9384.48,588,0.53007519
Lanterns,Firefly Extreme,7092.34,131,0.44052457
Lanterns,EverGlow Butane,5790.6,90,0.36851104
Climbing Accessories,Firefly Climbing Lamp,5486.6,140,0.44628732
Climbing Accessories,Firefly Charger,9191.61,177,0.56942037
Climbing Accessories,Firefly Rechargeable Battery,16135.68,2101,0.58984375
Tools,Granite Axe,47347.2,1233,0.49166667
Tools,Granite Extreme,56392,742,0.38789474
Knives,Single Edge,45172.94,3721,0.29489292
Knives,Edge Extreme,34795.26,306,0.2964559
Navigation,Glacier GPS Extreme,49876.52,146,0.48343188
Climbing Accessories,Firefly Climbing Lamp,9278.43,357,0.29973067
Climbing Accessories,Firefly Charger,18917.43,357,0.57803359
Climbing Accessories,Firefly Rechargeable Battery,2856,357,0.60625
Watches,Sam,6243.6,132,0.402537
Watches,TX,11648,60,0.45089973
Watches,Legend,10945.6,42,0.44580288
Watches,Kodiak,4791.5,35,0.47918188
Eyewear,Capri,5898.2,154,0.35770235
Eyewear,Dante,12234.15,279,0.36396807
Eyewear,Inferno,270,4,0.46859259
Eyewear,Maximus,17065.75,192,0.49462754
Eyewear,Trendi,4577.3,91,0.41252485
Eyewear,Zone,5997.25,161,0.31409396
Eyewear,Hawk Eye,6284.25,147,0.41614035
Eyewear,Retro,7831.25,125,0.46384677
Binoculars,Ranger Vision,5708.6,34,0.53430613
Navigation,Astro Pilot,5800,40,0.37682759
Packs,Canyon Mule Weekender Backpack,39738.71,139,0.41704852
Watches,Mountain Man Deluxe,8986.52,116,0.49657932
Watches,Venue,2920,40,0.43424658
Watches,Infinity,16070.2,68,0.45901109
Watches,TX,8000,40,0.4898
Watches,Legend,3237,13,0.44578313
Eyewear,Bella,12150,162,0.41693333
Eyewear,Capri,39410.7,1029,0.35770235
Eyewear,Cat Eye,41773.25,1363,0.34083319
Eyewear,Dante,25398.2,548,0.35562363
Eyewear,Fairway,12303.75,579,0.41647059
Eyewear,Inferno,45622.1,672,0.45102045
Eyewear,Maximus,13356,159,0.50785714
Eyewear,Trendi,29002.2,574,0.39955934
Eyewear,Zone,22877.1,687,0.35015015
Eyewear,Hawk Eye,25384.25,592,0.42642505
Eyewear,Retro,18857.65,301,0.46384677
Knives,Pocket Gizmo,13093.5,1015,0.61472868
Binoculars,Ranger Vision,9906.1,59,0.53430613
Navigation,Glacier Basic,2956.53,139,0.05970851
Navigation,Astro Pilot,24795,171,0.37682759
Navigation,Sky Pilot,13604,38,0.35871508
Irons,Hailstorm Titanium Irons,88210,100,0.49110078
Irons,Lady Hailstorm Steel Irons,43019.35,85,0.4511865
Irons,Lady Hailstorm Titanium Irons,65876.46,78,0.50270552
Woods,Hailstorm Titanium Woods Set,130413.24,108,0.48738334
Woods,Hailstorm Steel Woods Set,87278.4,132,0.48336358
Golf Accessories,Course Pro Golf and Tee Set,8323.14,798,0.67401726
Packs,Canyon Mule Weekender Backpack,39738.71,139,0.41704852
Navigation,Glacier Basic,2956.53,139,0.05970851
Insect Repellents,BugShield Natural,1698,283,0.69
Insect Repellents,BugShield Extreme,4130,590,0.65428571
Sunscreen,Sun Shelter Stick,905,181,0.608
Sunscreen,Sun Shelter 30,2120,424,0.63
Sunscreen,Sun Shield,1608,268,0.54
Cooking Gear,TrailChef Kettle,25189.65,1985,0.57919622
Tents,Star Peg,4328.28,2186,0.49494949
Rope,Husky Rope 50,30400,200,0.33611842
Rope,Husky Rope 60,19133,106,0.29911357
Rope,Husky Rope 100,63231.36,192,0.30862661
Rope,Husky Rope 200,56261.69,103,0.32198891
Safety,Granite Climbing Helmet,37188.7,529,0.25263158
Safety,Husky Harness,26552.5,430,0.29117409
Safety,Husky Harness Extreme,56743.5,543,0.48392344
Safety,Granite Signal Mirror,5705.7,247,0.38787879
Climbing Accessories,Granite Carabiner,20520,5400,0.48421053
Climbing Accessories,Granite Belay,28728,432,0.48165414
Climbing Accessories,Granite Pulley,21489.38,583,0.50217037
Climbing Accessories,Granite Chalk Bag,5832,324,0.52611111
Tools,Granite Ice,39064,514,0.48723684
Tools,Granite Hammer,23401.84,308,0.25138194
Tools,Granite Shovel,13521.7,230,0.3856098
Watches,Mountain Man Deluxe,5577.84,72,0.49657932
Watches,Venue,17593,241,0.43424658
Watches,Infinity,19445.4,80,0.44127866
Watches,Lux,7356.8,44,0.4958134
Watches,Sam,8182.9,173,0.402537
Watches,TX,36924,191,0.45089969
Watches,Legend,21483.4,81,0.44581025
Watches,Kodiak,17883.6,132,0.47636717
Eyewear,Capri,34316.8,896,0.35770235
Eyewear,Cat Eye,29293.45,934,0.34236357
Eyewear,Dante,6972.15,159,0.36396807
Eyewear,Fairway,8776.25,413,0.41647059
Eyewear,Inferno,15559.8,240,0.46607026
Eyewear,Maximus,61304.4,709,0.50513878
Eyewear,Trendi,6287.5,125,0.41252485
Eyewear,Zone,22889.5,670,0.31947399
Eyewear,Hawk Eye,14919.75,349,0.41614035
Eyewear,Retro,49806.75,795,0.46384677
Binoculars,Ranger Vision,13411.2,80,0.53373896
Navigation,Glacier Basic,34437.9,1085,0.36988028
Watches,Infinity,17679,71,0.44578313
Watches,Lux,4681.6,28,0.4958134
Watches,TX,4914,26,0.45089947
Watches,Legend,5133.8,19,0.44581791
Watches,Kodiak,4933.5,39,0.4570751
Eyewear,Bella,17212.5,255,0.46859259
Eyewear,Cat Eye,12462,465,0.32985075
Eyewear,Fairway,14790,696,0.41647059
Eyewear,Inferno,17887.5,265,0.46859259
Navigation,Auto Pilot,14100,60,0.35093617
Cooking Gear,TrailChef Cup,5832.65,1643,0.75492958
Cooking Gear,TrailChef Single Flame,49348.54,778,0.26880025
Tents,Star Gazer 3,79177.28,112,0.35779557
Sleeping Bags,Hibernator Self - Inflating Mat,34459.35,285,0.56992805
Sleeping Bags,Hibernator Pillow,6142.2,348,0.50991501
Packs,Canyon Mule Cooler,22879.44,739,0.51550388
Watches,Venue,5037,69,0.43424658
Watches,Infinity,16151,64,0.42419417
Watches,Lux,4180,25,0.4958134
Watches,Sam,20528.2,434,0.402537
Watches,TX,8852,43,0.4596995
Watches,Legend,9679.4,37,0.44580449
Watches,Kodiak,3921.5,31,0.4570751
Eyewear,Polar Sun,2720.96,44,0.58441138
Eyewear,Bella,9990,148,0.46859259
Eyewear,Capri,16507.3,431,0.35770235
Eyewear,Cat Eye,30531.4,984,0.3418068
Eyewear,Dante,31493.65,685,0.3568059
Eyewear,Fairway,15002.5,706,0.41647059
Eyewear,Inferno,63827.9,946,0.45985157
Eyewear,Maximus,23307,268,0.51724289
Eyewear,Trendi,21075.4,418,0.40566253
Eyewear,Zone,46233.6,1258,0.33446238
Eyewear,Hawk Eye,31522.75,736,0.42252151
Eyewear,Retro,38717.7,618,0.46384677
Knives,Double Edge,12803.35,785,0.29920294
Knives,Bear Edge,14255.89,359,0.40745404
Knives,Max Gizmo,3698.4,92,0.53656716
Binoculars,Seeker Extreme,18568.78,107,0.45764665
Binoculars,Ranger Vision,36356.2,216,0.53378736
Navigation,Glacier GPS,49940.55,531,0.30887826
Navigation,Astro Pilot,26332,139,0.36654755
Woods,Lady Hailstorm Titanium Woods Set,83962.45,65,0.52776509
Woods,Lady Hailstorm Steel Woods Set,72683.52,84,0.51345229
Putters,Course Pro Putter,59572.59,1517,0.38528139
Putters,Blue Steel Putter,15428.73,183,0.51132724
Putters,Blue Steel Max Putter,25911.6,151,0.52331002
Golf Accessories,Course Pro Umbrella,12467.29,1003,0.47948512
Golf Accessories,Course Pro Golf Bag,21875.7,105,0.61745224
Sleeping Bags,Hibernator Extreme,74808.36,297,0.40447832
Sleeping Bags,Hibernator Pad,13478.08,308,0.50045704
Packs,Canyon Mule Climber Backpack,37970.4,520,0.2810189
Packs,Canyon Mule Extreme Backpack,55123.74,126,0.45397609
Tools,Granite Grip,13641.6,696,0.49540816
Cooking Gear,TrailChef Canteen,11365.61,779,0.44345442
Cooking Gear,TrailChef Kitchen Kit,20125.16,863,0.31689537
Lanterns,Firefly 4,5888,200,0.38858696
Lanterns,EverGlow Single,13692.06,387,0.47032222
Lanterns,EverGlow Double,1929.55,37,0.44870566
Lanterns,EverGlow Kerosene,7635.1,242,0.36608558
Sunscreen,Sun Shelter 15,1215.24,246,0.63765182
Irons,Hailstorm Steel Irons,50802.2,116,0.49537618
Golf Accessories,Course Pro Gloves,6399.84,1194,0.52425373
Watches,Lux,13208.8,79,0.4958134
Watches,Legend,6755,25,0.44581791
Watches,Kodiak,6831,54,0.4570751
Eyewear,Capri,306.4,8,0.35770235
Eyewear,Cat Eye,616.4,23,0.32985075
Eyewear,Retro,6766.2,108,0.46384677
Lanterns,Firefly Lite,6424.68,444,0.53351762
Lanterns,Firefly 2,10272.06,383,0.37844892
Lanterns,Firefly Multi-light,5308,200,0.33006782
Watches,Mountain Man Analog,3640.4,76,0.3736952
Watches,Mountain Man Digital,4648.92,114,0.50956351
Watches,Mountain Man Combination,3010.88,32,0.52173451
Watches,Venue,7008,96,0.43424658
Watches,Infinity,17628.6,75,0.4619516
Watches,Sam,1797.4,38,0.402537
Watches,TX,12143.3,67,0.46817587
Watches,Legend,4044,16,0.42172107
Watches,Zodiak,5395.7,47,0.42148377
Eyewear,Bella,3975,53,0.41693333
Eyewear,Capri,16698.8,436,0.35770235
Eyewear,Cat Eye,30079.85,876,0.34890334
Eyewear,Dante,18768.2,396,0.35238542
Eyewear,Fairway,17021.25,801,0.41647059
Eyewear,Inferno,20065.5,296,0.45550223
Eyewear,Maximus,3360,40,0.50785714
Eyewear,Trendi,27295,540,0.39843048
Eyewear,Zone,17074.8,472,0.36184026
Eyewear,Hawk Eye,6598.5,154,0.42392362
Eyewear,Retro,4385.5,70,0.46384677
Knives,Pocket Gizmo,6811.2,528,0.62138096
Binoculars,Ranger Vision,5540.7,33,0.53430613
Navigation,Astro Pilot,3915,27,0.37682759
Cooking Gear,TrailChef Deluxe Cook Set,54714.12,444,0.35437799
Cooking Gear,TrailChef Double Flame,35179.92,244,0.4798169
Packs,Canyon Mule Weekender Backpack,32592,120,0.38637703
Lanterns,EverGlow Lamp,19238.5,706,0.5306422
Insect Repellents,BugShield Spray,931.55,155,0.69550749
Insect Repellents,BugShield Lotion Lite,609,87,0.73142857
Insect Repellents,BugShield Lotion,1211,173,0.66714286
Sunscreen,Sun Blocker,670,134,0.61
First Aid,Deluxe Family Relief Kit,2397.5,137,0.19771429
First Aid,Calamine Relief,222,37,0.52833333
First Aid,Aloe Relief,214.43,41,0.63288719
Tents,Star Dome,93370.85,151,0.35958599
Tents,Star Gazer 2,139431.6,252,0.2904934
Sleeping Bags,Hibernator Camp Cot,31663.94,319,0.3426355
Knives,Bear Survival Edge,16220.8,185,0.46395985
Binoculars,Seeker 50,20129.2,158,0.2733124
Binoculars,Seeker Mini,22270.72,274,0.50787402
First Aid,Compact Relief Kit,1656,144,0.2173913
First Aid,Insect Bite Relief,210,35,0.54
Sleeping Bags,Hibernator Lite,43137.36,504,0.29898353
Sleeping Bags,Hibernator,74582.72,522,0.39809114
Sleeping Bags,Hibernator Self - Inflating Mat,23003.45,241,0.45521215
Packs,Canyon Mule Journey Backpack,81738.24,232,0.39449932
Packs,Canyon Mule Carryall,39593.61,567,0.41028211
Lanterns,Flicker Lantern,6843.61,199,0.5457982
Watches,Lux,5350.4,32,0.4958134
Watches,TX,9811,49,0.4606034
Watches,Legend,10362.8,40,0.44580036
Watches,Kodiak,9851.5,75,0.46782723
Eyewear,Bella,24772.5,367,0.46859259
Eyewear,Cat Eye,20823.6,777,0.32985075
Eyewear,Dante,5700.5,130,0.36396807
Eyewear,Inferno,18495,274,0.46859259
Eyewear,Zone,14825.5,398,0.31409396
Eyewear,Retro,18231.15,291,0.46384677
Knives,Max Gizmo,5226,130,0.53656716
Navigation,Auto Pilot,15040,64,0.35093617
Watches,Mountain Man Analog,11291.28,231,0.38625205
Watches,Mountain Man Deluxe,5500.37,71,0.49657932
Watches,Mountain Man Extreme,8478,30,0.5888535
Watches,Zodiak,109.5,1,0.42557078
Eyewear,Polar Sun,22963.74,382,0.57248253
Eyewear,Polar Ice,9044,92,0.49452897
Eyewear,Polar Sports,39290.12,336,0.49647189
Eyewear,Polar Wave,2008.02,21,0.56996444
Eyewear,Polar Extreme,3633.25,25,0.50113535
Eyewear,Bella,14782.5,219,0.46859259
Eyewear,Capri,15205.1,397,0.35770235
Eyewear,Cat Eye,14927.6,557,0.32985075
Eyewear,Inferno,30307.5,449,0.46859259
Eyewear,Zone,16051.5,435,0.36449864
Eyewear,Hawk Eye,14921,347,0.43604651
Eyewear,Retro,19985.35,319,0.46384677
Knives,Max Gizmo,244.2,6,0.53660934
Binoculars,Seeker 35,28008.4,280,0.28831351
Navigation,Glacier Deluxe,15850.26,173,0.44335298
Navigation,Astro Pilot,14935,103,0.37682759
Watches,Venue,9855,135,0.43424658
Eyewear,Capri,1493.7,39,0.35770235
Eyewear,Cat Eye,19188.8,716,0.32985075
Eyewear,Fairway,1466.25,69,0.41647059
Eyewear,Inferno,11947.5,177,0.46859259
Eyewear,Zone,3521.7,101,0.3567652
Eyewear,Retro,12404.7,198,0.46384677
Binoculars,Ranger Vision,8788,52,0.53343195
Watches,Venue,4526,62,0.43424658
Watches,Infinity,11404.4,47,0.44623829
Watches,Sam,3689.4,78,0.402537
Watches,Legend,4863.6,18,0.44581791
Eyewear,Inferno,4004,55,0.43832418
Eyewear,Maximus,4286.4,48,0.52418813
Eyewear,Trendi,3860.8,76,0.38405512
Eyewear,Zone,3596.4,108,0.35015015
Eyewear,Retro,7330.05,117,0.46384677
Navigation,Astro Pilot,3580,10,0.35075419
Tents,Star Gazer 6,46627.11,59,0.37997444
Sleeping Bags,Hibernator Pad,21828.24,504,0.49526668
Packs,Canyon Mule Weekender Backpack,61752.24,216,0.41704852
Lanterns,Firefly Lite,10447.34,722,0.53351762
Lanterns,Firefly 2,17996.22,671,0.37844892
Lanterns,Firefly Multi-light,10270.98,387,0.33006782
Watches,Mountain Man Analog,4301.44,88,0.38625205
Watches,Mountain Man Digital,6280.12,154,0.50956351
Watches,Mountain Man Deluxe,7824.47,101,0.49657932
Watches,Mountain Man Combination,4418.3,46,0.53149401
Watches,Infinity,6262.4,26,0.44421308
Watches,Sam,3216.4,68,0.402537
Watches,TX,3024,16,0.45089947
Eyewear,Cat Eye,32582.55,1003,0.34515653
Eyewear,Inferno,31506,464,0.43276582
Eyewear,Maximus,12936,154,0.50785714
Eyewear,Retro,4698.75,75,0.46384677
Knives,Single Edge,81131.62,6683,0.29489292
Binoculars,Ranger Vision,3042,18,0.53343195
Navigation,Glacier Basic,48554.22,1601,0.34053106
Navigation,Glacier Deluxe,23454.72,256,0.44335298
Navigation,Astro Pilot,12530,35,0.35075419
Insect Repellents,BugShield Spray,1436.39,239,0.69550749
Insect Repellents,BugShield Lotion Lite,1008,144,0.73142857
First Aid,Deluxe Family Relief Kit,3535,202,0.19771429
First Aid,Calamine Relief,282,47,0.52833333
Packs,Canyon Mule Weekender Backpack,61752.24,216,0.41704852
Navigation,Glacier Basic,4594.32,216,0.05970851
Insect Repellents,BugShield Lotion,2219,317,0.66714286
Sunscreen,Sun Blocker,1050,210,0.61
Sunscreen,Sun Shelter 15,1630.2,330,0.63765182
Sunscreen,Sun Shelter 30,3265,653,0.63
First Aid,Aloe Relief,282.42,54,0.63288719
First Aid,Insect Bite Relief,372,62,0.54
Cooking Gear,TrailChef Cup,8132.67,2317,0.75213675
Cooking Gear,TrailChef Single Flame,70534.16,1112,0.26880025
Tents,Star Dome,135418.65,219,0.35958599
Sleeping Bags,Hibernator Self - Inflating Mat,60575.91,501,0.56992805
Sleeping Bags,Hibernator Camp Cot,57769.32,582,0.3426355
Knives,Bear Survival Edge,10960,125,0.46395985
Binoculars,Seeker 50,33378.8,262,0.2733124
First Aid,Compact Relief Kit,2472.5,215,0.2173913
Cooking Gear,TrailChef Water Bag,33315.72,5322,0.51916933
Cooking Gear,TrailChef Cook Set,69498.14,1318,0.33681016
Cooking Gear,TrailChef Utensils,7523.1,390,0.48159668
Tents,Star Lite,220465.74,627,0.28900518
Sleeping Bags,Hibernator Extreme,116368.56,462,0.40447832
Packs,Canyon Mule Climber Backpack,72289.8,990,0.2810189
Packs,Canyon Mule Weekender Backpack,50789.2,187,0.38637703
Packs,Canyon Mule Extreme Backpack,100185.21,229,0.45397609
Packs,Canyon Mule Cooler,43631.36,1424,0.51044386
Lanterns,Firefly Mapreader,15640.8,980,0.53007519
Lanterns,Firefly Extreme,11206.98,207,0.44052457
Lanterns,EverGlow Butane,9586.66,149,0.36851104
Rope,Husky Rope 50,42712,281,0.33611842
Rope,Husky Rope 60,31948.5,177,0.29911357
Rope,Husky Rope 100,91553.74,278,0.30862661
Rope,Husky Rope 200,79203.35,145,0.32198891
Safety,Granite Climbing Helmet,57786.6,822,0.25263158
Safety,Husky Harness,37605.75,609,0.29117409
Safety,Husky Harness Extreme,89974.5,861,0.48392344
Safety,Granite Signal Mirror,10764.6,466,0.38787879
Climbing Accessories,Granite Carabiner,26003.4,6843,0.48421053
Climbing Accessories,Granite Belay,42892.5,645,0.48165414
Climbing Accessories,Granite Pulley,33137.14,899,0.50217037
Climbing Accessories,Firefly Climbing Lamp,22512.02,758,0.35407396
Climbing Accessories,Firefly Charger,42952.58,816,0.57521155
Climbing Accessories,Firefly Rechargeable Battery,26430.4,3449,0.58894493
Climbing Accessories,Granite Chalk Bag,8996.4,510,0.51643991
Tools,Granite Ice,54720,720,0.48723684
Tools,Granite Hammer,35634.62,469,0.25138194
Tools,Granite Shovel,21752.3,370,0.3856098
Tools,Granite Grip,19345.2,987,0.49540816
Tools,Granite Axe,62852,1654,0.48631579
Tools,Granite Extreme,96672,1272,0.38789474
Watches,Mountain Man Deluxe,12705.08,164,0.49657932
Watches,Mountain Man Extreme,9788.1,35,0.58453122
Watches,Venue,2774,38,0.43424658
Watches,Infinity,56304.2,238,0.45843188
Watches,Sam,23413.5,495,0.402537
Watches,TX,7000,35,0.4509
Eyewear,Bella,16065,238,0.46859259
Eyewear,Capri,16354.1,427,0.35770235
Eyewear,Cat Eye,36831.7,1293,0.334801
Eyewear,Dante,31313.85,681,0.35678653
Eyewear,Fairway,23715,1116,0.41647059
Eyewear,Inferno,63220.25,935,0.4543791
Eyewear,Maximus,10967.5,123,0.49390654
Eyewear,Trendi,15995.4,318,0.41252485
Eyewear,Zone,45408.4,1239,0.33452357
Eyewear,Hawk Eye,20240.25,473,0.41943899
Eyewear,Retro,63464.45,1013,0.46384677
Knives,Edge Extreme,66861.48,588,0.2964559
Knives,Bear Edge,22125.9,563,0.40127226
Binoculars,Seeker Mini,17068.8,210,0.50787402
Binoculars,Ranger Vision,60856.3,362,0.5337988
Navigation,Glacier GPS Extreme,79939.08,234,0.48343188
Insect Repellents,BugShield Natural,2616,436,0.69
Insect Repellents,BugShield Extreme,6818,974,0.65428571
Sunscreen,Sun Shelter Stick,1490,298,0.608
Sunscreen,Sun Shield,2100,350,0.54
Watches,Mountain Man Analog,15875.6,330,0.37640152
Watches,Mountain Man Deluxe,7824.47,101,0.49657932
Watches,TX,4066,19,0.4711215
Watches,Kodiak,3559.4,26,0.47918188
Eyewear,Polar Sun,37007.19,622,0.5680461
Eyewear,Polar Ice,13148,134,0.49357621
Eyewear,Polar Sports,56974.48,488,0.49567877
Eyewear,Polar Wave,3251.08,34,0.56996444
Eyewear,Polar Extreme,3342.59,23,0.50113535
Eyewear,Capri,27307.9,713,0.35770235
Eyewear,Cat Eye,12628.8,288,0.36396807
Eyewear,Dante,15102.25,313,0.34984456
Eyewear,Inferno,27337.5,405,0.46859259
Eyewear,Maximus,12478,136,0.48752044
Eyewear,Trendi,29103.3,576,0.39955469
Eyewear,Zone,16209.45,488,0.34497161
Eyewear,Hawk Eye,13158,306,0.43604651
Eyewear,Retro,16163.7,258,0.46384677
Binoculars,Seeker 35,51415.42,514,0.28831351
Navigation,Astro Pilot,12905,89,0.37682759
Navigation,Sky Pilot,13604,38,0.35871508
Cooking Gear,TrailChef Canteen,15291.96,1059,0.43767313
Cooking Gear,TrailChef Kitchen Kit,31887.29,1381,0.31009095
Cooking Gear,TrailChef Deluxe Cook Set,86507.46,702,0.35437799
Cooking Gear,TrailChef Double Flame,52337.34,363,0.4798169
Cooking Gear,TrailChef Kettle,34967.04,2784,0.57484076
Tents,Star Gazer 2,232386,420,0.2904934
Tents,Star Gazer 3,122300.62,173,0.35779557
Tents,Star Peg,5981.92,3052,0.48979592
Sleeping Bags,Hibernator Lite,88414.47,1033,0.29898353
Sleeping Bags,Hibernator,131046.51,917,0.39821366
Sleeping Bags,Hibernator Self - Inflating Mat,40757.15,427,0.45521215
Sleeping Bags,Hibernator Pillow,9255.5,535,0.5
Packs,Canyon Mule Journey Backpack,152554.56,433,0.39449932
Packs,Canyon Mule Carryall,46646.44,668,0.41028211
Lanterns,Firefly 4,11010.56,374,0.38858696
Lanterns,EverGlow Single,24724.12,706,0.46487721
Lanterns,EverGlow Double,3702.65,71,0.44870566
Lanterns,EverGlow Kerosene,13945.1,442,0.36608558
Lanterns,EverGlow Lamp,33293.32,1234,0.52594514
Lanterns,Flicker Lantern,6534.1,190,0.5457982
Watches,Venue,12921,177,0.43424658
Watches,Infinity,9017,38,0.45591217
Watches,Sam,11210.1,237,0.402537
Watches,TX,29058.4,143,0.46073149
Watches,Legend,2702,10,0.44581791
Watches,Kodiak,6198.5,49,0.4570751
Eyewear,Bella,7762.5,115,0.46859259
Eyewear,Capri,28878.2,754,0.35770235
Eyewear,Cat Eye,35814.55,996,0.35219876
Eyewear,Dante,16984,352,0.34984456
Eyewear,Fairway,28347.5,1334,0.41647059
Eyewear,Inferno,64891.7,989,0.46250491
Eyewear,Maximus,82728.75,932,0.4949335
Eyewear,Trendi,6654.8,131,0.38405512
Eyewear,Zone,34780.8,1049,0.34472755
Eyewear,Hawk Eye,22999.5,536,0.42886845
Eyewear,Retro,43541.75,695,0.46384677
Knives,Double Edge,21288.66,1319,0.29182156
Knives,Max Gizmo,17567.4,437,0.53656716
Binoculars,Seeker Extreme,35922.78,207,0.45764665
Binoculars,Ranger Vision,26017.5,155,0.53391179
Navigation,Glacier GPS,68374.35,727,0.30887826
Navigation,Astro Pilot,52724,227,0.36036283
Navigation,Sky Pilot,716,2,0.35871508
Irons,Hailstorm Steel Irons,103794.15,237,0.49537618
Irons,Hailstorm Titanium Irons,162306.4,184,0.49110078
Irons,Lady Hailstorm Steel Irons,74398.17,147,0.4511865
Irons,Lady Hailstorm Titanium Irons,104726.68,124,0.50270552
Woods,Hailstorm Titanium Woods Set,161809.02,134,0.48738334
Woods,Hailstorm Steel Woods Set,101163.6,153,0.48336358
Woods,Lady Hailstorm Titanium Woods Set,112380.51,87,0.52776509
Woods,Lady Hailstorm Steel Woods Set,119408.64,138,0.51345229
Putters,Course Pro Putter,88043.34,2242,0.38528139
Putters,Blue Steel Putter,17283.55,205,0.51132724
Putters,Blue Steel Max Putter,48562.8,283,0.52331002
Golf Accessories,Course Pro Golf and Tee Set,12703.92,1231,0.67054264
Golf Accessories,Course Pro Umbrella,14953.29,1203,0.47948512
Golf Accessories,Course Pro Golf Bag,25417.48,122,0.61745224
Golf Accessories,Course Pro Gloves,14380.88,2683,0.52425373
Watches,Venue,584,8,0.43424658
Watches,Infinity,11046,44,0.43256926
Watches,Sam,4635.4,98,0.402537
Watches,TX,16814.6,86,0.45100924
Watches,Legend,5944.4,22,0.44581791
Eyewear,Polar Sun,1978.88,32,0.58441138
Eyewear,Polar Ice,2200,20,0.54827273
Eyewear,Polar Sports,2208.6,18,0.5201304
Eyewear,Capri,5553.5,145,0.35770235
Eyewear,Cat Eye,9272,304,0.34
Eyewear,Fairway,6608.75,311,0.41647059
Eyewear,Inferno,16600.6,234,0.44841632
Eyewear,Maximus,15510.4,171,0.50293158
Eyewear,Trendi,5684.1,112,0.38682641
Eyewear,Zone,13630.65,413,0.3383507
Eyewear,Retro,11277,180,0.46384677
Binoculars,Ranger Vision,9893.3,59,0.533833
Navigation,Astro Pilot,10585,73,0.37682759
Navigation,Sky Pilot,5370,15,0.35871508
Irons,Hailstorm Titanium Irons,75860.6,86,0.49110078
Irons,Lady Hailstorm Steel Irons,34415.48,68,0.4511865
